400 8738
92 169 88.73
92 175 97.81
92 193 88.95
92 196 62.97
92 214 34.69
92 224 81.95
92 225 78.55
92 232 51.17
92 271 78.27
92 272 63.58
92 276 92.13
92 303 56.14
92 307 89.24
92 312 94.51
92 329 49.02
92 335 39.31
92 339 75.78
92 352 75.62
92 353 53.36
92 356 53.32
92 360 60.89
92 364 66.22
92 366 85.37
92 395 96.02
92 397 64.71
93 95 64.44
93 114 87.59
93 124 66.07
93 125 93.21
93 127 75.94
93 136 85.14
93 146 73.99
93 152 92.07
93 155 56.80
93 168 84.18
93 176 63.94
93 198 38.46
93 206 91.83
93 213 97.64
93 216 61.71
93 229 81.80
93 230 81.81
93 233 43.31
93 234 72.12
93 236 86.56
93 244 79.87
93 246 91.43
93 252 72.85
93 256 88.70
93 263 53.41
93 269 93.75
93 270 64.83
93 282 35.08
93 286 97.03
93 288 96.83
93 290 65.62
93 315 35.93
93 318 28.77
93 333 64.42
93 349 91.98
93 363 87.53
93 370 93.26
93 378 45.44
93 382 32.00
93 396 27.50
93 398 26.06
94 116 74.05
94 133 61.53
94 150 43.84
94 164 31.91
94 174 67.95
94 203 51.80
94 207 88.54
94 212 62.82
94 213 90.93
94 255 48.47
94 284 86.51
94 290 97.62
94 338 50.06
94 342 26.15
95 111 57.40
95 155 58.40
95 174 80.01
95 176 70.97
95 198 76.78
95 216 32.14
95 229 24.25
95 230 64.24
95 233 27.74
95 244 40.48
95 246 45.21
95 254 85.51
95 256 30.65
95 260 71.23
95 263 66.55
95 282 32.44
95 284 76.98
95 288 35.18
95 290 70.52
95 305 43.11
95 315 54.90
95 318 60.72
95 319 53.88
95 326 74.66
95 378 29.05
95 382 36.33
95 396 78.58
95 398 70.61
95 399 86.36
96 102 77.27
96 120 81.48
96 125 37.26
96 127 69.41
96 130 90.89
96 136 87.43
96 144 36.11
96 149 46.44
96 154 89.80
96 159 99.46
96 160 65.65
96 165 80.37
96 176 79.99
96 178 67.62
96 183 10.51
96 187 74.82
96 189 74.72
96 199 97.29
96 201 98.02
96 205 86.24
96 206 66.55
96 220 48.46
96 230 95.57
96 234 65.07
96 237 36.46
96 241 38.69
96 250 46.77
96 253 72.97
96 259 37.30
96 262 66.26
96 263 85.36
96 264 84.14
96 268 65.08
96 270 75.97
96 273 60.18
96 274 70.96
96 286 55.88
96 289 83.15
96 298 70.68
96 309 53.83
96 310 39.25
96 322 96.30
96 325 58.97
96 341 70.41
96 346 71.26
96 348 87.71
96 349 36.16
96 370 34.95
96 376 54.17
96 381 71.53
96 388 70.62
96 393 20.31
97 103 76.23
97 109 60.56
97 145 52.91
97 157 79.21
97 171 61.97
97 200 89.47
97 219 52.11
97 239 34.11
97 240 99.76
97 281 17.66
97 311 94.23
97 314 88.89
97 344 93.26
97 358 89.30
97 373 89.68
97 375 49.56
98 99 51.17
98 101 45.52
98 143 62.78
98 147 55.08
98 151 46.04
98 166 53.63
98 187 79.53
98 230 93.66
98 244 95.24
98 246 86.15
98 254 47.34
98 258 82.11
98 260 94.70
98 264 71.32
98 267 35.54
98 291 60.85
98 292 85.67
98 296 33.03
98 298 83.71
98 300 40.58
98 305 89.81
98 316 27.20
98 319 99.18
98 322 94.77
98 326 57.30
98 341 86.55
98 348 69.50
98 357 29.86
98 362 8.91
98 399 44.82
99 100 68.71
99 101 77.66
99 130 76.97
99 143 61.24
99 144 85.40
99 147 55.07
99 151 28.09
99 160 56.23
99 166 19.33
99 187 53.21
99 189 55.14
99 191 83.65
99 220 72.00
99 230 94.31
99 237 84.51
99 250 80.81
99 254 84.18
99 258 36.45
99 264 52.14
99 267 42.45
99 268 83.30
99 291 71.03
99 292 34.50
99 296 68.32
99 298 56.62
99 300 86.58
99 316 51.56
99 322 43.71
99 326 90.31
99 341 48.94
99 346 92.55
99 348 55.08
99 357 57.77
99 362 55.60
99 383 63.72
99 399 79.29
100 130 41.65
100 143 88.12
100 147 88.10
100 151 73.78
100 160 71.38
100 165 70.49
100 166 80.37
100 178 76.26
100 187 99.27
100 189 58.13
100 191 18.34
100 220 99.35
100 237 94.73
100 250 82.66
100 258 34.44
100 262 93.58
100 268 66.38
100 292 41.84
100 322 40.05
100 325 82.98
100 341 82.93
100 346 66.30
100 376 95.70
100 381 79.93
100 383 10.91
101 143 42.55
101 147 39.05
101 151 54.89
101 166 89.12
101 254 86.06
101 258 93.63
101 267 80.06
101 291 30.16
101 296 12.48
101 300 71.50
101 316 26.37
101 326 96.90
101 357 20.21
101 362 52.45
101 399 85.43
102 107 91.77
102 120 8.39
102 125 70.29
102 127 71.04
102 128 90.32
102 136 65.86
102 149 68.30
102 152 93.14
102 154 98.83
102 159 31.99
102 180 65.26
102 181 96.41
102 183 77.28
102 199 30.16
102 201 47.02
102 202 76.63
102 205 31.93
102 206 54.92
102 231 93.99
102 234 76.62
102 235 88.54
102 241 39.05
102 247 92.25
102 257 90.51
102 259 88.20
102 270 82.04
102 273 19.93
102 274 83.38
102 277 92.74
102 278 26.91
102 283 49.12
102 286 51.69
102 289 39.45
102 302 60.31
102 309 48.78
102 310 49.73
102 345 86.37
102 349 93.66
102 361 42.52
102 363 82.06
102 370 74.19
102 372 84.17
102 388 76.77
102 393 61.17
103 110 94.36
103 116 86.65
103 133 53.76
103 145 75.30
103 150 76.47
103 157 73.47
103 164 95.24
103 171 95.59
103 203 76.07
103 207 34.90
103 212 99.56
103 213 90.52
103 215 53.49
103 219 82.29
103 227 84.60
103 239 87.94
103 255 59.33
103 281 92.35
103 314 90.45
103 338 57.42
103 344 86.21
103 358 71.91
103 373 43.51
103 374 87.13
103 375 74.28
103 387 88.71
103 394 74.68
104 113 86.73
104 119 83.28
104 129 97.14
104 140 60.18
104 148 64.72
104 158 86.49
104 185 29.91
104 193 14.62
104 196 48.40
104 209 49.56
104 248 54.73
104 251 57.60
104 299 90.64
104 307 20.15
104 324 36.75
104 331 42.82
104 334 17.84
104 352 68.78
104 391 24.04
104 395 45.87
104 397 65.78
105 106 13.87
105 107 42.82
105 113 75.85
105 119 92.07
105 121 88.58
105 122 45.27
105 128 56.99
105 129 50.85
105 131 4.90
105 132 99.33
105 134 79.32
105 137 21.97
105 138 66.13
105 141 98.10
105 156 79.85
105 158 66.96
105 162 98.67
105 167 88.21
105 169 21.10
105 175 34.22
105 177 92.94
105 179 68.99
105 196 98.69
105 199 99.49
105 202 63.11
105 204 95.02
105 210 84.76
105 211 91.05
105 224 74.78
105 231 39.98
105 247 32.65
105 266 98.37
105 271 74.71
105 303 31.67
105 312 43.08
105 323 87.78
105 329 37.79
105 335 90.55
105 339 50.70
105 345 47.00
105 351 57.11
105 352 85.08
105 356 99.72
105 359 90.41
105 360 50.48
105 364 41.40
105 372 50.11
106 107 56.52
106 113 73.27
106 121 82.96
106 122 47.42
106 123 94.18
106 128 70.86
106 129 57.09
106 131 18.39
106 132 85.74
106 134 73.38
106 137 35.08
106 138 78.87
106 156 73.64
106 158 66.53
106 162 84.83
106 167 85.13
106 169 18.11
106 175 29.33
106 177 79.56
106 179 56.90
106 202 68.59
106 204 82.03
106 210 73.92
106 214 97.53
106 224 60.97
106 231 53.70
106 247 43.75
106 266 85.37
106 271 60.85
106 303 19.36
106 312 33.60
106 323 79.86
106 329 26.45
106 335 79.66
106 339 37.06
106 345 60.52
106 351 70.47
106 352 92.10
106 353 89.87
106 356 87.85
106 359 81.40
106 360 36.82
106 364 49.94
106 371 95.22
106 372 63.62
107 119 78.22
107 120 83.95
107 122 67.44
107 128 16.05
107 129 60.66
107 131 38.14
107 137 22.16
107 138 40.13
107 141 63.72
107 148 98.55
107 158 89.90
107 169 54.29
107 175 63.99
107 180 90.04
107 181 75.31
107 199 62.95
107 202 57.39
107 211 64.33
107 231 2.87
107 247 23.77
107 277 66.15
107 278 74.58
107 283 87.71
107 289 75.33
107 303 74.17
107 312 77.90
107 321 94.07
107 329 79.58
107 339 92.25
107 345 5.42
107 351 27.59
107 352 83.86
107 360 93.29
107 361 98.63
107 364 47.98
107 372 8.09
108 121 84.94
108 126 25.14
108 139 20.91
108 153 85.66
108 156 88.75
108 161 75.35
108 167 98.38
108 172 33.31
108 173 70.21
108 177 87.64
108 179 95.23
108 182 63.39
108 188 60.97
108 204 80.06
108 210 76.56
108 217 11.54
108 223 91.30
108 226 79.60
108 243 19.02
108 245 91.98
108 266 77.91
108 280 96.64
108 287 53.33
108 301 85.41
108 304 98.49
108 308 27.64
108 320 91.97
108 323 76.46
108 327 76.63
108 328 82.06
108 337 62.08
108 347 90.93
108 355 63.75
108 359 71.34
108 369 52.27
108 371 60.31
108 379 41.11
108 384 64.65
109 110 75.34
109 145 35.27
109 157 59.00
109 171 18.33
109 190 92.85
109 200 31.26
109 218 62.85
109 219 27.38
109 228 93.57
109 239 26.83
109 240 57.24
109 249 76.95
109 265 95.39
109 275 74.16
109 281 50.81
109 306 69.58
109 311 36.89
109 343 58.07
109 344 64.99
109 365 95.00
109 368 85.89
109 373 94.39
109 374 95.39
109 380 59.40
109 386 80.65
109 390 94.82
110 112 59.59
110 118 66.06
110 124 97.70
110 145 54.14
110 157 27.18
110 168 85.39
110 171 57.93
110 192 88.83
110 195 39.12
110 200 60.64
110 207 89.54
110 215 65.81
110 218 23.16
110 219 58.21
110 227 59.49
110 228 18.41
110 236 77.06
110 239 81.95
110 240 24.15
110 249 80.96
110 252 89.72
110 265 30.46
110 269 96.41
110 275 97.86
110 293 79.28
110 294 86.83
110 297 98.55
110 306 23.23
110 311 93.93
110 344 12.57
110 365 22.03
110 368 64.83
110 373 54.30
110 374 23.63
110 377 49.62
110 387 44.89
110 390 85.29
111 155 65.65
111 164 94.99
111 174 45.62
111 198 98.92
111 212 89.83
111 216 88.89
111 229 33.30
111 233 64.76
111 244 92.07
111 246 90.91
111 256 27.88
111 260 74.26
111 282 85.33
111 284 20.45
111 288 64.44
111 290 70.45
111 305 76.70
111 318 88.85
111 319 64.27
111 342 78.32
111 378 62.23
111 382 75.79
112 114 98.47
112 118 41.67
112 142 71.48
112 157 85.09
112 168 80.26
112 171 99.87
112 192 50.00
112 195 56.54
112 200 83.40
112 218 52.76
112 221 82.75
112 222 58.76
112 223 83.89
112 226 96.09
112 227 96.54
112 228 52.72
112 236 95.63
112 240 58.82
112 249 65.08
112 252 98.35
112 265 30.37
112 269 73.92
112 275 88.29
112 279 95.18
112 280 71.63
112 293 27.11
112 294 45.90
112 297 65.26
112 301 76.42
112 306 46.00
112 317 72.62
112 336 61.98
112 344 70.06
112 365 44.43
112 368 39.00
112 374 69.58
112 377 64.32
112 384 98.41
112 387 81.35
112 390 54.43
113 119 82.98
113 122 34.79
113 123 60.68
113 129 45.75
113 131 79.24
113 132 94.27
113 134 19.28
113 137 91.59
113 138 91.93
113 148 84.37
113 158 13.54
113 169 91.36
113 185 89.83
113 193 73.54
113 196 45.83
113 214 48.87
113 224 95.47
113 225 95.73
113 231 99.87
113 232 64.96
113 248 90.58
113 271 92.08
113 272 80.81
113 303 62.25
113 307 73.12
113 329 56.25
113 334 98.20
113 335 56.69
113 339 85.82
113 351 93.78
113 352 58.83
113 353 70.73
113 356 70.71
113 360 71.71
113 364 56.22
113 395 78.66
113 397 60.64
114 118 63.37
114 124 59.18
114 127 70.94
114 136 52.60
114 152 15.62
114 159 82.64
114 168 50.91
114 180 93.65
114 195 90.84
114 198 94.45
114 201 62.07
114 205 76.75
114 206 73.72
114 234 77.67
114 235 98.74
114 236 83.58
114 252 68.62
114 257 23.07
114 269 31.05
114 270 68.11
114 283 91.68
114 286 84.63
114 293 74.43
114 302 48.48
114 309 87.50
114 333 28.41
114 336 61.78
114 361 81.04
114 363 27.97
114 377 83.94
114 396 82.43
114 398 89.76
115 141 83.58
115 149 89.62
115 154 44.95
115 165 87.45
115 178 92.60
115 181 63.82
115 184 59.85
115 211 99.28
115 253 61.19
115 259 96.92
115 261 63.34
115 262 77.46
115 274 64.37
115 277 72.94
115 295 8.10
115 299 98.71
115 321 52.52
115 325 94.65
115 350 71.87
115 367 52.09
115 376 87.85
115 381 84.78
115 388 68.24
116 124 85.24
116 133 40.69
116 146 43.74
116 150 34.62
116 155 63.70
116 164 42.48
116 168 98.75
116 174 62.88
116 195 96.86
116 198 69.28
116 203 26.00
116 207 52.07
116 212 18.50
116 213 16.88
116 215 52.50
116 227 57.21
116 233 98.32
116 236 65.68
116 252 76.55
116 255 64.92
116 290 51.12
116 318 80.11
116 338 56.29
116 342 75.76
116 373 75.25
116 374 90.94
116 377 90.20
116 378 95.30
116 382 98.29
116 387 73.00
116 396 83.16
117 123 95.57
117 132 64.67
117 162 67.12
117 173 67.75
117 177 81.43
117 186 11.95
117 188 89.77
117 204 85.91
117 224 90.28
117 225 60.66
117 266 83.76
117 271 89.22
117 272 73.80
117 276 44.13
117 335 95.97
117 347 52.06
117 353 82.22
117 356 82.01
117 366 52.23
117 389 40.97
118 124 59.68
118 146 90.04
118 152 77.41
118 157 92.68
118 168 39.01
118 192 91.49
118 195 36.40
118 215 99.96
118 218 73.73
118 222 83.49
118 227 72.24
118 228 49.36
118 236 60.81
118 240 79.26
118 252 59.24
118 257 78.26
118 265 41.20
118 269 34.46
118 293 31.42
118 294 87.27
118 301 98.32
118 306 67.22
118 333 63.62
118 336 56.54
118 344 78.63
118 363 91.16
118 365 44.03
118 368 79.25
118 374 60.74
118 377 36.62
118 387 60.75
118 390 96.04
119 122 65.82
119 128 69.71
119 129 49.02
119 131 90.86
119 137 87.79
119 138 39.61
119 141 48.89
119 148 20.87
119 158 71.03
119 181 80.22
119 184 92.04
119 185 58.49
119 193 71.78
119 196 52.51
119 209 55.44
119 211 28.69
119 231 78.13
119 247 98.37
119 248 35.17
119 251 41.37
119 261 68.44
119 277 76.00
119 299 37.60
119 307 64.15
119 321 70.49
119 324 79.55
119 334 78.12
119 345 81.62
119 350 53.04
119 351 51.54
119 352 25.41
119 364 52.18
119 367 75.08
119 372 81.78
119 395 37.97
120 125 77.40
120 127 79.38
120 128 82.08
120 136 74.08
120 137 97.20
120 149 67.49
120 154 94.62
120 159 36.52
120 180 65.48
120 181 89.01
120 183 82.41
120 199 21.84
120 201 53.80
120 202 72.64
120 205 39.25
120 206 63.28
120 231 86.23
120 234 84.83
120 235 88.61
120 241 44.27
120 247 85.52
120 257 96.96
120 259 88.97
120 270 90.39
120 273 21.70
120 274 80.23
120 277 85.01
120 278 24.38
120 283 49.81
120 286 59.79
120 289 32.76
120 302 67.65
120 309 56.78
120 310 56.70
120 345 78.54
120 361 45.62
120 363 89.56
120 370 81.13
120 372 76.26
120 388 73.34
120 393 66.65
121 126 90.30
121 131 88.85
121 137 92.65
121 139 95.44
121 156 9.83
121 162 92.17
121 167 16.60
121 169 67.54
121 172 59.78
121 175 54.49
121 177 73.85
121 179 51.70
121 180 71.42
121 202 63.37
121 204 67.55
121 210 39.70
121 217 96.47
121 224 79.31
121 226 63.80
121 235 51.28
121 243 90.93
121 247 85.80
121 266 69.24
121 271 83.26
121 283 86.99
121 301 89.42
121 303 90.29
121 304 27.67
121 308 75.74
121 312 51.38
121 323 16.28
121 329 96.61
121 337 23.45
121 339 70.94
121 359 24.84
121 360 85.97
121 361 99.88
121 369 40.51
121 371 26.32
121 384 74.28
122 123 83.94
122 128 73.49
122 129 17.31
122 131 47.63
122 134 46.26
122 137 57.79
122 138 61.72
122 141 94.17
122 148 75.63
122 158 23.03
122 169 64.20
122 175 76.53
122 179 98.03
122 185 95.56
122 193 88.40
122 196 54.75
122 211 78.87
122 214 77.76
122 224 90.67
122 231 65.09
122 232 94.21
122 247 71.70
122 248 86.52
122 251 96.10
122 271 88.47
122 303 45.20
122 307 84.90
122 312 80.07
122 329 43.11
122 335 74.35
122 339 73.12
122 345 72.86
122 351 61.13
122 352 48.71
122 353 88.43
122 356 87.47
122 360 62.87
122 364 23.06
122 372 75.33
122 395 78.13
122 397 93.69
123 132 50.45
123 134 41.56
123 158 72.10
123 162 73.64
123 177 88.90
123 179 98.42
123 204 97.19
123 214 18.74
123 224 72.23
123 225 35.82
123 232 21.14
123 266 98.49
123 271 67.99
123 272 21.77
123 276 55.93
123 303 75.10
123 329 67.73
123 335 15.28
123 339 79.93
123 353 16.64
123 356 18.52
123 360 66.32
123 366 43.61
123 389 79.43
123 397 79.64
124 136 96.22
124 146 41.97
124 152 73.21
124 155 80.45
124 168 20.94
124 195 59.36
124 198 47.81
124 212 95.52
124 213 68.93
124 215 88.39
124 227 58.05
124 228 80.10
124 233 94.95
124 236 28.34
124 252 10.96
124 257 82.25
124 265 88.39
124 269 42.01
124 270 94.88
124 282 99.03
124 290 78.27
124 293 89.18
124 318 61.90
124 333 33.73
124 363 79.97
124 365 81.14
124 374 78.15
124 377 48.27
124 378 94.78
124 382 85.82
124 387 60.82
124 396 43.63
124 398 84.86
125 127 32.83
125 136 53.43
125 144 54.89
125 149 74.80
125 152 93.14
125 159 80.77
125 160 92.82
125 176 62.46
125 183 27.70
125 187 87.50
125 199 98.02
125 201 71.91
125 205 64.55
125 206 34.48
125 220 67.90
125 230 86.21
125 234 27.81
125 237 67.08
125 241 37.31
125 250 79.80
125 257 99.30
125 259 73.35
125 263 63.44
125 264 93.59
125 270 38.71
125 273 61.30
125 278 94.55
125 286 26.15
125 289 93.07
125 298 83.53
125 302 70.24
125 309 26.34
125 310 20.74
125 315 75.71
125 325 96.18
125 341 90.78
125 348 94.91
125 349 25.34
125 361 92.25
125 363 78.73
125 370 4.76
125 376 91.20
125 388 97.89
125 393 22.89
125 398 68.60
126 139 9.05
126 156 91.46
126 161 86.43
126 162 82.07
126 172 52.45
126 173 47.46
126 177 71.52
126 179 86.09
126 182 87.41
126 186 95.08
126 188 44.02
126 204 65.12
126 210 70.32
126 217 26.67
126 224 94.10
126 243 43.72
126 266 62.34
126 271 97.42
126 287 64.61
126 308 15.04
126 323 78.05
126 327 94.99
126 328 90.46
126 332 98.58
126 337 70.25
126 347 67.36
126 355 56.95
126 359 70.88
126 369 66.85
126 371 63.99
126 379 60.20
126 384 87.61
126 389 80.34
127 136 23.41
127 144 85.82
127 152 61.08
127 159 67.37
127 176 71.72
127 183 60.38
127 201 50.92
127 205 50.70
127 206 16.26
127 220 98.15
127 230 99.05
127 234 9.11
127 237 99.69
127 241 54.36
127 257 68.37
127 263 67.63
127 269 98.59
127 270 11.12
127 273 71.25
127 278 88.66
127 282 94.57
127 283 91.16
127 286 21.72
127 302 43.63
127 309 25.41
127 310 37.05
127 315 71.90
127 333 74.37
127 349 52.51
127 361 76.40
127 363 46.98
127 370 36.53
127 393 51.71
127 396 93.13
127 398 56.77
128 129 63.19
128 131 52.59
128 137 37.72
128 138 30.10
128 141 48.33
128 148 90.54
128 158 94.61
128 169 70.09
128 175 80.02
128 180 99.45
128 181 59.57
128 199 60.27
128 202 69.85
128 211 51.51
128 231 18.34
128 247 39.42
128 273 96.06
128 277 50.42
128 278 77.42
128 283 94.77
128 289 67.40
128 299 93.93
128 303 87.49
128 312 93.83
128 321 78.12
128 329 92.26
128 345 15.50
128 350 87.04
128 351 18.70
128 352 79.93
128 364 51.50
128 372 13.99
129 131 51.63
129 134 60.73
129 137 56.88
129 138 46.46
129 141 77.82
129 148 60.70
129 158 32.26
129 169 71.63
129 175 84.62
129 185 85.19
129 193 82.58
129 196 49.22
129 209 93.04
129 211 61.81
129 214 92.44
129 231 58.79
129 247 70.58
129 248 72.74
129 251 81.99
129 277 98.38
129 299 86.62
129 303 59.46
129 307 77.78
129 312 90.68
129 329 58.66
129 335 91.24
129 339 87.39
129 345 65.94
129 350 98.74
129 351 48.18
129 352 35.03
129 360 78.50
129 364 12.79
129 372 67.92
129 395 66.03
129 397 99.44
130 144 78.33
130 149 93.33
130 151 94.77
130 160 45.89
130 165 31.91
130 166 78.82
130 178 35.04
130 183 98.52
130 187 82.10
130 189 33.14
130 191 34.79
130 220 71.45
130 237 59.60
130 250 46.22
130 253 73.46
130 258 58.22
130 259 69.90
130 262 53.18
130 264 91.22
130 268 25.95
130 274 95.58
130 292 42.62
130 298 81.33
130 322 33.27
130 325 41.36
130 341 63.55
130 346 24.71
130 348 97.27
130 376 54.16
130 381 39.75
130 383 32.20
131 134 83.45
131 137 17.07
131 138 63.23
131 141 94.67
131 156 80.40
131 158 69.83
131 167 87.57
131 169 22.11
131 175 35.04
131 177 96.73
131 179 72.07
131 180 97.00
131 199 94.63
131 202 59.80
131 204 98.52
131 210 87.16
131 211 88.41
131 224 79.02
131 231 35.31
131 235 98.34
131 247 28.00
131 271 79.08
131 278 97.70
131 303 36.55
131 312 45.29
131 323 88.94
131 329 42.69
131 335 95.39
131 339 54.78
131 345 42.21
131 351 53.69
131 352 85.22
131 359 92.00
131 360 55.16
131 364 41.32
131 372 45.32
132 134 76.86
132 162 23.90
132 169 93.74
132 175 92.48
132 177 41.44
132 179 60.55
132 186 73.47
132 204 49.73
132 210 73.43
132 214 68.32
132 224 33.50
132 225 38.33
132 232 69.85
132 266 50.29
132 271 30.45
132 272 35.97
132 276 22.52
132 303 68.41
132 308 97.07
132 312 79.05
132 323 96.83
132 329 64.44
132 335 41.79
132 339 54.17
132 347 97.33
132 353 33.92
132 356 31.94
132 359 90.34
132 360 48.92
132 366 35.61
132 389 32.84
133 146 80.37
133 150 23.00
133 164 42.22
133 174 88.17
133 203 22.63
133 207 27.23
133 212 48.30
133 213 52.24
133 215 49.52
133 227 73.43
133 236 94.09
133 255 28.16
133 290 90.00
133 338 19.33
133 342 77.01
133 373 63.32
133 374 96.91
133 387 86.04
133 394 93.78
134 137 97.99
134 158 30.72
134 162 94.81
134 169 91.17
134 193 89.50
134 196 64.37
134 214 31.72
134 224 82.45
134 225 76.45
134 232 48.19
134 271 78.69
134 272 61.53
134 276 90.76
134 303 58.27
134 307 90.06
134 312 96.41
134 329 51.05
134 335 37.73
134 339 77.15
134 352 77.91
134 353 51.58
134 356 51.66
134 360 62.16
134 364 69.25
134 366 83.42
134 395 97.66
134 397 63.02
135 142 53.68
135 153 50.87
135 161 77.51
135 163 13.51
135 182 68.84
135 190 53.64
135 192 75.01
135 194 12.13
135 221 48.67
135 223 60.99
135 245 36.36
135 249 74.51
135 275 64.10
135 279 30.43
135 280 71.53
135 287 90.24
135 294 79.11
135 297 60.28
135 313 47.05
135 317 53.03
135 320 40.83
135 327 53.86
135 328 84.16
135 330 67.54
135 340 51.95
135 343 89.30
135 368 93.32
135 379 87.22
135 380 78.63
135 386 82.24
135 390 72.84
135 392 59.92
136 152 40.23
136 159 52.10
136 168 96.92
136 176 93.65
136 180 84.15
136 183 79.61
136 199 94.94
136 201 31.72
136 205 37.61
136 206 21.15
136 234 32.36
136 241 63.09
136 257 45.88
136 263 88.43
136 269 82.63
136 270 28.08
136 273 72.60
136 278 76.91
136 283 73.36
136 286 32.06
136 302 20.98
136 309 34.90
136 310 49.92
136 315 89.56
136 333 63.69
136 349 75.39
136 361 58.63
136 363 25.70
136 370 57.74
136 393 67.90
136 396 96.25
136 398 71.61
137 138 54.60
137 141 83.20
137 156 85.31
137 158 80.78
137 167 88.28
137 169 32.43
137 175 43.09
137 179 84.66
137 180 87.69
137 181 97.28
137 199 77.96
137 202 51.13
137 210 97.65
137 211 80.11
137 224 94.61
137 231 19.52
137 235 92.80
137 247 13.96
137 271 94.99
137 277 88.12
137 278 82.96
137 283 89.42
137 289 94.13
137 303 53.61
137 312 56.31
137 323 95.63
137 329 59.72
137 339 70.15
137 345 25.61
137 351 43.25
137 352 87.05
137 359 99.97
137 360 71.86
137 364 44.62
137 372 28.69
138 141 33.65
138 148 60.46
138 158 78.40
138 169 84.69
138 175 96.77
138 181 59.53
138 185 97.47
138 196 80.06
138 199 87.70
138 202 97.51
138 209 94.83
138 211 25.53
138 231 40.65
138 247 62.46
138 248 74.79
138 251 80.52
138 261 82.12
138 277 51.92
138 289 89.32
138 299 66.31
138 303 90.89
138 307 99.95
138 321 65.99
138 329 93.44
138 345 42.80
138 350 65.37
138 351 12.55
138 352 52.37
138 364 39.12
138 367 83.33
138 372 42.60
138 395 76.42
139 153 93.51
139 156 97.35
139 161 77.39
139 162 91.07
139 172 52.12
139 173 49.31
139 177 80.55
139 179 94.44
139 182 80.46
139 188 41.60
139 204 74.06
139 210 78.08
139 217 19.06
139 226 99.47
139 243 37.92
139 266 71.32
139 287 55.56
139 308 22.40
139 323 84.11
139 327 86.28
139 328 81.57
139 332 91.33
139 337 74.33
139 347 70.05
139 355 50.50
139 359 77.38
139 369 68.65
139 371 69.30
139 379 51.82
139 384 85.40
139 389 88.60
140 185 79.24
140 193 74.80
140 209 88.45
140 307 79.67
140 324 62.30
140 331 19.41
140 334 59.68
140 391 36.42
141 148 66.30
141 154 82.52
141 181 31.43
141 184 78.87
141 199 87.46
141 209 94.17
141 211 20.30
141 231 65.44
141 247 87.47
141 248 78.14
141 251 80.02
141 261 54.41
141 274 91.84
141 277 27.38
141 289 79.46
141 295 91.03
141 299 53.54
141 321 32.49
141 345 63.83
141 350 39.51
141 351 41.00
141 352 71.77
141 364 72.25
141 367 52.71
141 372 62.10
141 388 88.07
141 395 85.11
142 153 82.30
142 163 45.49
142 182 61.90
142 190 69.88
142 192 21.85
142 194 51.86
142 200 84.05
142 218 88.14
142 221 18.69
142 222 63.71
142 223 33.15
142 226 99.78
142 240 91.20
142 245 47.74
142 249 36.95
142 265 91.78
142 275 46.28
142 279 25.09
142 280 32.96
142 293 88.21
142 294 25.64
142 297 11.04
142 301 73.81
142 306 85.73
142 311 89.75
142 313 96.53
142 317 9.50
142 320 73.67
142 327 77.13
142 340 76.83
142 343 87.83
142 368 43.97
142 379 95.28
142 380 69.42
142 384 86.72
142 386 95.06
142 390 23.64
143 147 7.91
143 151 33.26
143 166 79.05
143 258 60.40
143 267 85.92
143 291 15.30
143 292 81.54
143 296 44.38
143 316 36.52
143 322 90.57
143 357 37.07
143 362 71.69
143 383 91.10
144 149 76.86
144 160 38.71
144 165 81.47
144 166 69.54
144 176 61.64
144 178 69.57
144 183 35.06
144 187 38.71
144 189 51.49
144 206 89.34
144 216 97.58
144 220 13.41
144 230 67.96
144 234 78.44
144 237 21.32
144 241 73.12
144 244 96.31
144 250 34.07
144 253 92.00
144 259 57.80
144 262 77.57
144 263 70.36
144 264 48.19
144 267 84.40
144 268 56.80
144 270 88.14
144 273 95.99
144 274 98.05
144 286 80.29
144 292 75.22
144 298 34.57
144 309 79.59
144 310 67.79
144 315 89.20
144 322 71.55
144 325 63.12
144 341 36.53
144 346 67.49
144 348 52.11
144 349 34.20
144 370 50.35
144 376 65.87
144 381 76.32
144 383 98.81
144 388 99.70
144 393 51.43
144 398 94.96
145 157 29.71
145 171 20.30
145 195 91.43
145 200 48.01
145 207 91.48
145 215 82.43
145 218 53.12
145 219 7.92
145 227 95.77
145 228 71.99
145 239 28.80
145 240 47.16
145 249 92.86
145 265 81.66
145 275 97.99
145 281 54.19
145 306 59.79
145 311 69.72
145 343 91.65
145 344 41.67
145 365 76.11
145 368 91.82
145 373 59.46
145 374 68.51
145 375 95.44
145 380 88.97
145 387 86.64
146 150 78.35
146 155 54.62
146 164 84.14
146 168 57.93
146 174 82.99
146 195 71.58
146 198 37.05
146 203 69.68
146 207 80.08
146 212 53.70
146 213 28.36
146 215 63.23
146 227 43.30
146 228 87.68
146 233 82.23
146 236 29.77
146 252 34.51
146 269 82.45
146 282 96.84
146 290 46.87
146 318 52.95
146 333 74.01
146 338 98.22
146 365 92.43
146 373 85.03
146 374 77.57
146 377 61.67
146 378 80.46
146 382 77.26
146 387 56.21
146 396 46.78
146 398 99.22
147 151 26.99
147 166 72.32
147 258 58.33
147 267 78.11
147 291 16.99
147 292 77.78
147 296 38.92
147 300 93.72
147 316 29.26
147 322 87.07
147 357 30.52
147 362 63.99
147 383 90.15
147 399 99.75
148 158 74.52
